source,target,weight,s_country,t_prov,s_date,t_date
EPI_ISL_16259483,EPI_ISL_17488686,1,Singapore,Fujian,2022-12-17,2022-12-22
EPI_ISL_16259483,EPI_ISL_17488687,1,Singapore,Fujian,2022-12-17,2022-12-22
EPI_ISL_16259483,EPI_ISL_16698304,1,Singapore,Chongqing,2022-12-17,2022-12-22
EPI_ISL_16259483,EPI_ISL_17488700,2,Singapore,Fujian,2022-12-17,2022-12-22
EPI_ISL_16259483,EPI_ISL_16698310,1,Singapore,Chongqing,2022-12-17,2022-12-22
EPI_ISL_16506494,EPI_ISL_16468085,2,South Korea,Beijing,2022-12-29,2022-12-22
EPI_ISL_16413603,EPI_ISL_16698459,1,South Korea,Jiangsu,2022-12-18,2022-12-22
EPI_ISL_16259483,EPI_ISL_16698312,1,Singapore,Chongqing,2022-12-17,2022-12-22
EPI_ISL_16069778,EPI_ISL_16481868,2,USA,Tianjin,2022-11-11,2022-12-22
EPI_ISL_16643699,EPI_ISL_16610100,0,USA,Henan,2023-01-04,2022-12-22
EPI_ISL_16506888,EPI_ISL_16634893,0,South Korea,Shanghai,2022-12-25,2022-12-22
EPI_ISL_14441923,EPI_ISL_16636078,7,USA,Xinjiang,2022-06-27,2022-12-22
EPI_ISL_16278349,EPI_ISL_16598607,0,USA,Sichuan,2022-12-16,2022-12-22
EPI_ISL_16413603,EPI_ISL_17371218,2,South Korea,Shanghai,2022-12-18,2022-12-23
EPI_ISL_16413603,EPI_ISL_16635067,1,South Korea,Ningxia,2022-12-18,2022-12-23
EPI_ISL_16413603,EPI_ISL_16348506,3,South Korea,Beijing,2022-12-18,2022-12-23
EPI_ISL_12477005,EPI_ISL_16440457,1,South Africa,Guangdong,2022-04-14,2022-12-23
EPI_ISL_16260642,EPI_ISL_16468026,1,Ireland,Beijing,2022-11-02,2022-12-23
EPI_ISL_16494583,EPI_ISL_16598606,0,Japan,Sichuan,2022-12-31,2022-12-23
EPI_ISL_16413603,EPI_ISL_16709478,4,South Korea,Shaanxi,2022-12-18,2022-12-23
EPI_ISL_16506509,EPI_ISL_16636064,4,South Korea,Xinjiang,2023-01-04,2022-12-24
EPI_ISL_13344868,EPI_ISL_16636073,1,Germany,Xinjiang,2022-06-08,2022-12-24
EPI_ISL_16506509,EPI_ISL_17492869,2,South Korea,Sichuan,2023-01-04,2022-12-24
EPI_ISL_16259483,EPI_ISL_17309131,2,Singapore,Sichuan,2022-12-17,2022-12-24
EPI_ISL_16259483,EPI_ISL_16636114,3,Singapore,Xinjiang,2022-12-17,2022-12-25
EPI_ISL_16506509,EPI_ISL_17371227,0,South Korea,Shanghai,2023-01-04,2022-12-25
EPI_ISL_14167921,EPI_ISL_17088740,2,Ireland,Guangxi,2022-06-21,2022-12-25
EPI_ISL_15738386,EPI_ISL_16634884,0,Germany,Shanghai,2022-10-04,2022-12-25
EPI_ISL_16734585,EPI_ISL_16641660,2,USA,Yunnan,2022-12-19,2022-12-25
EPI_ISL_16449814,EPI_ISL_16634846,0,USA,Shanghai,2022-12-29,2022-12-25
EPI_ISL_16716043,EPI_ISL_16635135,0,South Korea,Liaoning,2023-01-15,2022-12-25
EPI_ISL_16413603,EPI_ISL_16635138,3,South Korea,Liaoning,2022-12-18,2022-12-25
EPI_ISL_16386261,EPI_ISL_16641655,0,Australia,Yunnan,2022-12-26,2022-12-25
EPI_ISL_16413603,EPI_ISL_16636188,3,South Korea,Guizhou,2022-12-18,2022-12-25
EPI_ISL_16259483,EPI_ISL_16641644,1,Singapore,Yunnan,2022-12-17,2022-12-25
EPI_ISL_16413603,EPI_ISL_16636031,1,South Korea,Xinjiang,2022-12-18,2022-12-25
EPI_ISL_15284585,EPI_ISL_16750683,8,Germany,Yunnan,2022-08-26,2022-12-25
EPI_ISL_16259483,EPI_ISL_16698266,1,Singapore,Chongqing,2022-12-17,2022-12-26
EPI_ISL_16259483,EPI_ISL_16598611,1,Singapore,Sichuan,2022-12-17,2022-12-26
EPI_ISL_16259483,EPI_ISL_16598609,1,Singapore,Sichuan,2022-12-17,2022-12-26
EPI_ISL_16259483,EPI_ISL_16698298,2,Singapore,Chongqing,2022-12-17,2022-12-26
EPI_ISL_16259483,EPI_ISL_16698282,5,Singapore,Chongqing,2022-12-17,2022-12-26
EPI_ISL_16259483,EPI_ISL_16711698,4,Singapore,Guangdong,2022-12-17,2022-12-26
EPI_ISL_16342770,EPI_ISL_16604759,4,Australia,Shandong,2022-12-15,2022-12-26
EPI_ISL_16448047,EPI_ISL_16604524,1,Australia,Shandong,2022-12-19,2022-12-26
EPI_ISL_16413603,EPI_ISL_16481838,6,South Korea,Tianjin,2022-12-18,2022-12-26
EPI_ISL_16259483,EPI_ISL_17493083,2,Singapore,Sichuan,2022-12-17,2022-12-26
EPI_ISL_16259483,EPI_ISL_16635156,1,Singapore,Liaoning,2022-12-17,2022-12-26
EPI_ISL_16260642,EPI_ISL_16635146,2,Ireland,Liaoning,2022-11-02,2022-12-26
EPI_ISL_16413603,EPI_ISL_16635164,5,South Korea,Liaoning,2022-12-18,2022-12-26
EPI_ISL_16259483,EPI_ISL_16636137,2,Singapore,Xinjiang,2022-12-17,2022-12-26
EPI_ISL_16259483,EPI_ISL_17487780,2,Singapore,Hubei,2022-12-17,2022-12-26
EPI_ISL_16506509,EPI_ISL_16604462,3,South Korea,Shandong,2023-01-04,2022-12-26
EPI_ISL_16259483,EPI_ISL_16390370,2,Singapore,Hunan,2022-12-17,2022-12-26
EPI_ISL_16506666,EPI_ISL_17088859,3,South Korea,Guangxi,2022-12-23,2022-12-26
EPI_ISL_16259483,EPI_ISL_16436279,1,Singapore,Sichuan,2022-12-17,2022-12-26
EPI_ISL_16259483,EPI_ISL_16698258,1,Singapore,Chongqing,2022-12-17,2022-12-26
EPI_ISL_16284705,EPI_ISL_16750684,1,Japan,Yunnan,2022-12-05,2022-12-27
EPI_ISL_15727844,EPI_ISL_16636141,3,Turkey,Xinjiang,2022-10-25,2022-12-27
EPI_ISL_14731207,EPI_ISL_16636125,2,Russia,Xinjiang,2022-08-07,2022-12-27
EPI_ISL_16456571,EPI_ISL_16758304,2,Japan,Shandong,2022-12-30,2022-12-27
EPI_ISL_16413603,EPI_ISL_16604750,4,South Korea,Shandong,2022-12-18,2022-12-27
EPI_ISL_16413603,EPI_ISL_16635038,3,South Korea,Shanghai,2022-12-18,2022-12-27
EPI_ISL_16413603,EPI_ISL_16709071,1,South Korea,Henan,2022-12-18,2022-12-27
EPI_ISL_16413603,EPI_ISL_16604459,2,South Korea,Shandong,2022-12-18,2022-12-27
EPI_ISL_16522245,EPI_ISL_16604475,1,Japan,Shandong,2023-01-05,2022-12-27
EPI_ISL_16522245,EPI_ISL_16604476,2,Japan,Shandong,2023-01-05,2022-12-27
EPI_ISL_16413603,EPI_ISL_16604492,3,South Korea,Shandong,2022-12-18,2022-12-27
EPI_ISL_17581714,EPI_ISL_16617081,2,Hong Kong,Hubei,2022-12-23,2022-12-27
EPI_ISL_16259483,EPI_ISL_16598359,1,Singapore,Heilongjiang,2022-12-17,2022-12-27
EPI_ISL_16413603,EPI_ISL_17371240,0,South Korea,Shanghai,2022-12-18,2022-12-27
EPI_ISL_16413603,EPI_ISL_16597063,2,South Korea,Jiangxi,2022-12-18,2022-12-28
EPI_ISL_16413603,EPI_ISL_16636135,2,South Korea,Xinjiang,2022-12-18,2022-12-28
EPI_ISL_16259483,EPI_ISL_16598349,1,Singapore,Heilongjiang,2022-12-17,2022-12-28
EPI_ISL_16336573,EPI_ISL_16635186,2,South Korea,Liaoning,2022-11-21,2022-12-28
EPI_ISL_16413603,EPI_ISL_16597065,3,South Korea,Jiangxi,2022-12-18,2022-12-28
EPI_ISL_16413603,EPI_ISL_16635178,3,South Korea,Liaoning,2022-12-18,2022-12-28
EPI_ISL_16413603,EPI_ISL_16604427,3,South Korea,Shandong,2022-12-18,2022-12-28
EPI_ISL_16259483,EPI_ISL_17736164,1,Singapore,Zhejiang,2022-12-17,2022-12-28
EPI_ISL_16259483,EPI_ISL_16641677,1,Singapore,Yunnan,2022-12-17,2022-12-28
EPI_ISL_16259483,EPI_ISL_16641684,1,Singapore,Yunnan,2022-12-17,2022-12-28
EPI_ISL_16413603,EPI_ISL_16712192,2,South Korea,Guangdong,2022-12-18,2022-12-28
EPI_ISL_16491779,EPI_ISL_16597021,1,USA,Jiangxi,2023-01-02,2022-12-28
EPI_ISL_15439851,EPI_ISL_16610718,1,Belgium,Fujian,2022-10-12,2022-12-28
EPI_ISL_16413603,EPI_ISL_16636110,3,South Korea,Xinjiang,2022-12-18,2022-12-28
EPI_ISL_16413603,EPI_ISL_16698275,1,South Korea,Chongqing,2022-12-18,2022-12-28
EPI_ISL_16413603,EPI_ISL_17371254,0,South Korea,Shanghai,2022-12-18,2022-12-28
EPI_ISL_16413603,EPI_ISL_16698442,3,South Korea,Jiangsu,2022-12-18,2022-12-28
EPI_ISL_16259483,EPI_ISL_17487599,2,Singapore,Hubei,2022-12-17,2022-12-28
EPI_ISL_16294704,EPI_ISL_16604603,0,Singapore,Shandong,2022-12-19,2022-12-28
EPI_ISL_16413603,EPI_ISL_16604741,4,South Korea,Shandong,2022-12-18,2022-12-28
EPI_ISL_16413603,EPI_ISL_16604744,4,South Korea,Shandong,2022-12-18,2022-12-28
EPI_ISL_16974895,EPI_ISL_16604667,3,Japan,Shandong,2023-01-27,2022-12-28
EPI_ISL_16413603,EPI_ISL_17488376,3,South Korea,Zhejiang,2022-12-18,2022-12-28
EPI_ISL_16259483,EPI_ISL_16636092,2,Singapore,Xinjiang,2022-12-17,2022-12-28
EPI_ISL_16259483,EPI_ISL_16853810,1,Singapore,Shanxi,2022-12-17,2022-12-28
EPI_ISL_16413603,EPI_ISL_16604688,3,South Korea,Shandong,2022-12-18,2022-12-28
EPI_ISL_16294704,EPI_ISL_16604616,1,Singapore,Shandong,2022-12-19,2022-12-28
EPI_ISL_15906283,EPI_ISL_16604502,1,South Korea,Shandong,2022-11-06,2022-12-28
EPI_ISL_16260642,EPI_ISL_16604491,1,Ireland,Shandong,2022-11-02,2022-12-28
EPI_ISL_17825775,EPI_ISL_16636112,5,Australia,Xinjiang,2022-12-24,2022-12-28
EPI_ISL_16506792,EPI_ISL_17371257,0,South Korea,Shanghai,2022-12-24,2022-12-29
EPI_ISL_16506494,EPI_ISL_16561154,2,South Korea,Fujian,2022-12-29,2022-12-29
EPI_ISL_16413603,EPI_ISL_17488679,0,South Korea,Fujian,2022-12-18,2022-12-29
EPI_ISL_16413603,EPI_ISL_16635050,2,South Korea,Shanghai,2022-12-18,2022-12-29
EPI_ISL_13809478,EPI_ISL_16634930,0,USA,Shanghai,2022-06-29,2022-12-29
EPI_ISL_16413603,EPI_ISL_16634932,3,South Korea,Shanghai,2022-12-18,2022-12-29
EPI_ISL_16413603,EPI_ISL_16635606,1,South Korea,Zhejiang,2022-12-18,2022-12-29
EPI_ISL_16426848,EPI_ISL_16635605,0,Japan,Zhejiang,2022-12-05,2022-12-29
EPI_ISL_16378873,EPI_ISL_17088851,1,Singapore,Guangxi,2022-12-27,2022-12-30
EPI_ISL_15977244,EPI_ISL_16481870,0,USA,Tianjin,2022-10-26,2022-12-30
EPI_ISL_16848601,EPI_ISL_16634960,1,Ireland,Shanghai,2022-12-18,2022-12-30
EPI_ISL_16413603,EPI_ISL_16390378,2,South Korea,Hunan,2022-12-18,2022-12-30
EPI_ISL_16808938,EPI_ISL_16390382,1,Japan,Hunan,2023-01-06,2022-12-30
EPI_ISL_15738386,EPI_ISL_16634961,1,Germany,Shanghai,2022-10-04,2022-12-30
EPI_ISL_15105348,EPI_ISL_16910794,0,Netherlands,Heilongjiang,2022-09-15,2022-12-31
EPI_ISL_16413603,EPI_ISL_16635645,2,South Korea,Zhejiang,2022-12-18,2022-12-31
EPI_ISL_16386261,EPI_ISL_16635648,1,Australia,Zhejiang,2022-12-26,2022-12-31
EPI_ISL_16506509,EPI_ISL_16390387,4,South Korea,Hunan,2023-01-04,2022-12-31
EPI_ISL_16413603,EPI_ISL_16757951,4,South Korea,Shandong,2022-12-18,2022-12-31
EPI_ISL_15999851,EPI_ISL_16750694,0,Japan,Yunnan,2022-10-31,2022-12-31
EPI_ISL_16259483,EPI_ISL_16634970,3,Singapore,Shanghai,2022-12-17,2022-12-31
EPI_ISL_16259483,EPI_ISL_17805470,3,Singapore,Hainan,2022-12-17,2022-12-31
EPI_ISL_16413603,EPI_ISL_17805471,0,South Korea,Hainan,2022-12-18,2022-12-31
EPI_ISL_16413603,EPI_ISL_16740775,4,South Korea,Anhui,2022-12-18,2023-01-01
EPI_ISL_16259483,EPI_ISL_16679319,3,Singapore,Xinjiang,2022-12-17,2023-01-01
EPI_ISL_16259483,EPI_ISL_16698290,1,Singapore,Chongqing,2022-12-17,2023-01-01
EPI_ISL_16373535,EPI_ISL_16910795,0,Japan,Heilongjiang,2022-12-15,2023-01-01
EPI_ISL_16413603,EPI_ISL_17488225,2,South Korea,Zhejiang,2022-12-18,2023-01-01
EPI_ISL_16413603,EPI_ISL_16713295,2,South Korea,Jilin,2022-12-18,2023-01-01
EPI_ISL_16259483,EPI_ISL_16709015,3,Singapore,Chongqing,2022-12-17,2023-01-02
EPI_ISL_16735338,EPI_ISL_16698295,0,Japan,Chongqing,2023-01-19,2023-01-02
EPI_ISL_15891267,EPI_ISL_16709454,3,Russia,Shaanxi,2022-09-25,2023-01-02
EPI_ISL_16259483,EPI_ISL_16709049,2,Singapore,Chongqing,2022-12-17,2023-01-02
EPI_ISL_16506666,EPI_ISL_16604661,2,South Korea,Shandong,2022-12-23,2023-01-02
EPI_ISL_16290551,EPI_ISL_16910798,2,Russia,Heilongjiang,2022-11-29,2023-01-02
EPI_ISL_16259483,EPI_ISL_17088824,2,Singapore,Guangxi,2022-12-17,2023-01-02
EPI_ISL_17380434,EPI_ISL_16910796,0,Japan,Heilongjiang,2022-10-22,2023-01-02
EPI_ISL_16413603,EPI_ISL_16617251,3,South Korea,Hubei,2022-12-18,2023-01-02
EPI_ISL_16413603,EPI_ISL_16635776,1,South Korea,Zhejiang,2022-12-18,2023-01-02
EPI_ISL_16970934,EPI_ISL_16910793,0,Japan,Heilongjiang,2023-01-04,2023-01-02
EPI_ISL_16259483,EPI_ISL_16702059,4,Singapore,Chongqing,2022-12-17,2023-01-02
EPI_ISL_16259483,EPI_ISL_16702061,1,Singapore,Chongqing,2022-12-17,2023-01-02
EPI_ISL_16314375,EPI_ISL_16481869,1,USA,Tianjin,2022-12-02,2023-01-02
EPI_ISL_16413603,EPI_ISL_16608465,1,South Korea,Henan,2022-12-18,2023-01-02
EPI_ISL_16259483,EPI_ISL_17031568,2,Singapore,Hebei,2022-12-17,2023-01-02
EPI_ISL_16413603,EPI_ISL_16608467,1,South Korea,Henan,2022-12-18,2023-01-02
EPI_ISL_16413603,EPI_ISL_16713286,2,South Korea,Jilin,2022-12-18,2023-01-02
EPI_ISL_16413603,EPI_ISL_16713282,3,South Korea,Jilin,2022-12-18,2023-01-02
EPI_ISL_16413603,EPI_ISL_16635900,4,South Korea,Xinjiang,2022-12-18,2023-01-02
EPI_ISL_16260642,EPI_ISL_16670965,1,Ireland,Jiangsu,2022-11-02,2023-01-02
EPI_ISL_16259483,EPI_ISL_16865483,2,Singapore,Henan,2022-12-17,2023-01-02
EPI_ISL_16413603,EPI_ISL_16702238,3,South Korea,Gansu,2022-12-18,2023-01-03
EPI_ISL_16506792,EPI_ISL_17170826,3,South Korea,Guangdong,2022-12-24,2023-01-03
EPI_ISL_16491779,EPI_ISL_16635935,3,USA,Xinjiang,2023-01-02,2023-01-03
EPI_ISL_16259483,EPI_ISL_16614091,1,Singapore,Hainan,2022-12-17,2023-01-03
EPI_ISL_16259483,EPI_ISL_16616889,1,Singapore,Hubei,2022-12-17,2023-01-03
EPI_ISL_16413603,EPI_ISL_16937124,2,South Korea,Shanxi,2022-12-18,2023-01-03
EPI_ISL_16506888,EPI_ISL_18070664,4,South Korea,Shandong,2022-12-25,2023-01-03
EPI_ISL_16386261,EPI_ISL_16646038,1,Australia,Yunnan,2022-12-26,2023-01-03
EPI_ISL_16259483,EPI_ISL_16646041,5,Singapore,Yunnan,2022-12-17,2023-01-03
EPI_ISL_16259483,EPI_ISL_16614085,2,Singapore,Hainan,2022-12-17,2023-01-03
EPI_ISL_16413603,EPI_ISL_16702063,1,South Korea,Chongqing,2022-12-18,2023-01-03
EPI_ISL_16259483,EPI_ISL_16561142,1,Singapore,Fujian,2022-12-17,2023-01-03
EPI_ISL_16506666,EPI_ISL_16604671,1,South Korea,Shandong,2022-12-23,2023-01-03
EPI_ISL_16413603,EPI_ISL_17088842,1,South Korea,Guangxi,2022-12-18,2023-01-03
EPI_ISL_16259483,EPI_ISL_16604810,3,Singapore,Shandong,2022-12-17,2023-01-03
EPI_ISL_14952500,EPI_ISL_17088840,0,France,Guangxi,2022-05-25,2023-01-03
EPI_ISL_16413603,EPI_ISL_16740791,3,South Korea,Anhui,2022-12-18,2023-01-03
EPI_ISL_16494649,EPI_ISL_17031594,4,Japan,Hebei,2023-01-01,2023-01-03
EPI_ISL_14161286,EPI_ISL_16740796,5,Colombia,Anhui,2022-07-11,2023-01-03
EPI_ISL_15518717,EPI_ISL_17489827,2,Germany,Guangdong,2022-09-30,2023-01-03
EPI_ISL_16506888,EPI_ISL_16740789,1,South Korea,Anhui,2022-12-25,2023-01-03
EPI_ISL_16259483,EPI_ISL_17493094,1,Singapore,Sichuan,2022-12-17,2023-01-03
EPI_ISL_13391392,EPI_ISL_17489539,5,Czech Republic,Fujian,2022-06-07,2023-01-03
EPI_ISL_16413603,EPI_ISL_17493095,0,South Korea,Sichuan,2022-12-18,2023-01-03
EPI_ISL_16449814,EPI_ISL_17489597,0,USA,Fujian,2022-12-29,2023-01-03
EPI_ISL_16413603,EPI_ISL_17489599,2,South Korea,Fujian,2022-12-18,2023-01-03
EPI_ISL_16413603,EPI_ISL_17489601,3,South Korea,Fujian,2022-12-18,2023-01-03
EPI_ISL_16413603,EPI_ISL_18070665,2,South Korea,Shandong,2022-12-18,2023-01-03
EPI_ISL_16413603,EPI_ISL_17493135,2,South Korea,Sichuan,2022-12-18,2023-01-03
EPI_ISL_16449814,EPI_ISL_17493137,2,USA,Sichuan,2022-12-29,2023-01-03
EPI_ISL_16413603,EPI_ISL_16711809,3,South Korea,Guangdong,2022-12-18,2023-01-03
EPI_ISL_16568805,EPI_ISL_16712070,3,South Korea,Guangdong,2023-01-06,2023-01-03
EPI_ISL_16340005,EPI_ISL_16713272,0,South Korea,Jilin,2022-12-07,2023-01-03
EPI_ISL_16413603,EPI_ISL_16598373,4,South Korea,Heilongjiang,2022-12-18,2023-01-03
EPI_ISL_16259483,EPI_ISL_16598370,1,Singapore,Heilongjiang,2022-12-17,2023-01-03
EPI_ISL_16413603,EPI_ISL_16709233,5,South Korea,Henan,2022-12-18,2023-01-03
EPI_ISL_16734980,EPI_ISL_17088756,0,USA,Guangxi,2022-12-28,2023-01-03
EPI_ISL_16259483,EPI_ISL_16596496,1,Singapore,Sichuan,2022-12-17,2023-01-03
EPI_ISL_16413603,EPI_ISL_16561135,1,South Korea,Fujian,2022-12-18,2023-01-03
EPI_ISL_16259483,EPI_ISL_17088757,1,Singapore,Guangxi,2022-12-17,2023-01-03
EPI_ISL_13353587,EPI_ISL_16635292,2,South Korea,Neimenggu,2022-05-29,2023-01-03
EPI_ISL_16413603,EPI_ISL_16711762,4,South Korea,Guangdong,2022-12-18,2023-01-04
EPI_ISL_16716026,EPI_ISL_16670974,2,South Korea,Jiangsu,2023-01-13,2023-01-04
EPI_ISL_16413603,EPI_ISL_16646039,2,South Korea,Yunnan,2022-12-18,2023-01-04
EPI_ISL_16914316,EPI_ISL_16635988,0,France,Shanghai,2022-12-01,2023-01-04
EPI_ISL_16198465,EPI_ISL_16635979,1,Croatia,Shanghai,2022-11-21,2023-01-04
EPI_ISL_16413603,EPI_ISL_16635978,3,South Korea,Shanghai,2022-12-18,2023-01-04
EPI_ISL_15738386,EPI_ISL_16635986,2,Germany,Shanghai,2022-10-04,2023-01-04
EPI_ISL_16136349,EPI_ISL_16635231,3,South Korea,Liaoning,2022-11-25,2023-01-04
EPI_ISL_16115076,EPI_ISL_16635230,2,USA,Liaoning,2022-11-29,2023-01-04
EPI_ISL_14379376,EPI_ISL_16635943,5,Germany,Xinjiang,2022-07-04,2023-01-04
EPI_ISL_16259483,EPI_ISL_16635942,1,Singapore,Xinjiang,2022-12-17,2023-01-04
EPI_ISL_16413603,EPI_ISL_16604839,2,South Korea,Shandong,2022-12-18,2023-01-04
EPI_ISL_16294704,EPI_ISL_16604703,1,Singapore,Shandong,2022-12-19,2023-01-04
EPI_ISL_16198465,EPI_ISL_16635721,2,Croatia,Zhejiang,2022-11-21,2023-01-04
EPI_ISL_16259483,EPI_ISL_16598379,1,Singapore,Heilongjiang,2022-12-17,2023-01-04
EPI_ISL_16259483,EPI_ISL_16709013,1,Singapore,Chongqing,2022-12-17,2023-01-04
EPI_ISL_16413603,EPI_ISL_16635084,3,South Korea,Ningxia,2022-12-18,2023-01-04
EPI_ISL_15209515,EPI_ISL_17490659,1,United Kingdom,Zhejiang,2022-09-22,2023-01-04
EPI_ISL_16413630,EPI_ISL_16598679,1,South Korea,Hunan,2022-12-20,2023-01-04
EPI_ISL_15439851,EPI_ISL_16709194,1,Belgium,Beijing,2022-10-12,2023-01-04
EPI_ISL_16491779,EPI_ISL_16853781,0,USA,Shanxi,2023-01-02,2023-01-04
EPI_ISL_16294704,EPI_ISL_16757998,2,Singapore,Shandong,2022-12-19,2023-01-04
EPI_ISL_16259483,EPI_ISL_17489589,2,Singapore,Fujian,2022-12-17,2023-01-04
EPI_ISL_16413603,EPI_ISL_16604719,4,South Korea,Shandong,2022-12-18,2023-01-04
EPI_ISL_16413630,EPI_ISL_16598677,4,South Korea,Hunan,2022-12-20,2023-01-04
EPI_ISL_16259483,EPI_ISL_17489442,2,Singapore,Fujian,2022-12-17,2023-01-04
EPI_ISL_16259483,EPI_ISL_16702029,1,Singapore,Chongqing,2022-12-17,2023-01-04
EPI_ISL_16413603,EPI_ISL_16611183,3,South Korea,Henan,2022-12-18,2023-01-05
EPI_ISL_16259483,EPI_ISL_16853785,2,Singapore,Shanxi,2022-12-17,2023-01-05
EPI_ISL_16259483,EPI_ISL_16616880,2,Singapore,Hubei,2022-12-17,2023-01-05
EPI_ISL_16259483,EPI_ISL_16635097,1,Singapore,Ningxia,2022-12-17,2023-01-05
EPI_ISL_16716026,EPI_ISL_17488278,2,South Korea,Zhejiang,2023-01-13,2023-01-05
EPI_ISL_16259483,EPI_ISL_16911655,1,Singapore,Shanxi,2022-12-17,2023-01-05
EPI_ISL_16413603,EPI_ISL_16646060,1,South Korea,Yunnan,2022-12-18,2023-01-05
EPI_ISL_13956117,EPI_ISL_16910799,7,Israel,Heilongjiang,2022-07-12,2023-01-05
EPI_ISL_16259483,EPI_ISL_16702036,3,Singapore,Chongqing,2022-12-17,2023-01-05
EPI_ISL_16506509,EPI_ISL_16757988,2,South Korea,Shandong,2023-01-04,2023-01-05
EPI_ISL_16413603,EPI_ISL_17736139,1,South Korea,Zhejiang,2022-12-18,2023-01-05
EPI_ISL_16413603,EPI_ISL_16717061,4,South Korea,Zhejiang,2022-12-18,2023-01-05
EPI_ISL_16413603,EPI_ISL_16702034,1,South Korea,Chongqing,2022-12-18,2023-01-05
EPI_ISL_16259483,EPI_ISL_16702033,2,Singapore,Chongqing,2022-12-17,2023-01-05
EPI_ISL_16386261,EPI_ISL_16702026,2,Australia,Chongqing,2022-12-26,2023-01-05
EPI_ISL_16808938,EPI_ISL_17736168,0,Japan,Zhejiang,2023-01-06,2023-01-05
EPI_ISL_16259483,EPI_ISL_16702053,3,Singapore,Chongqing,2022-12-17,2023-01-05
EPI_ISL_16259483,EPI_ISL_16709019,1,Singapore,Chongqing,2022-12-17,2023-01-05
EPI_ISL_16259483,EPI_ISL_16709018,3,Singapore,Chongqing,2022-12-17,2023-01-05
EPI_ISL_16259483,EPI_ISL_17492862,1,Singapore,Sichuan,2022-12-17,2023-01-05
EPI_ISL_16413603,EPI_ISL_16635736,1,South Korea,Zhejiang,2022-12-18,2023-01-05
EPI_ISL_16716026,EPI_ISL_16713380,3,South Korea,Fujian,2023-01-13,2023-01-05
EPI_ISL_16449814,EPI_ISL_16713381,0,USA,Fujian,2022-12-29,2023-01-05
EPI_ISL_16449814,EPI_ISL_17736106,0,USA,Zhejiang,2022-12-29,2023-01-05
EPI_ISL_16413603,EPI_ISL_17736123,3,South Korea,Zhejiang,2022-12-18,2023-01-05
EPI_ISL_15448942,EPI_ISL_16610088,1,Germany,Anhui,2022-10-02,2023-01-05
EPI_ISL_16449814,EPI_ISL_16635908,3,USA,Xinjiang,2022-12-29,2023-01-05
EPI_ISL_15441055,EPI_ISL_16580257,1,Germany,Zhejiang,2022-09-26,2023-01-05
EPI_ISL_16506494,EPI_ISL_16635916,1,South Korea,Xinjiang,2022-12-29,2023-01-05
EPI_ISL_16259483,EPI_ISL_16646071,3,Singapore,Yunnan,2022-12-17,2023-01-05
EPI_ISL_16259483,EPI_ISL_16610761,1,Singapore,Fujian,2022-12-17,2023-01-05
EPI_ISL_16260642,EPI_ISL_16580259,2,Ireland,Zhejiang,2022-11-02,2023-01-05
EPI_ISL_16506792,EPI_ISL_17088676,2,South Korea,Guangxi,2022-12-24,2023-01-05
EPI_ISL_16259483,EPI_ISL_16608471,1,Singapore,Henan,2022-12-17,2023-01-05
EPI_ISL_15336035,EPI_ISL_16604782,3,USA,Shandong,2022-06-09,2023-01-05
EPI_ISL_13603122,EPI_ISL_16712140,12,USA,Guangdong,2022-06-15,2023-01-05
EPI_ISL_16259483,EPI_ISL_16608469,1,Singapore,Henan,2022-12-17,2023-01-05
EPI_ISL_14219808,EPI_ISL_16709143,5,USA,Beijing,2022-07-13,2023-01-06
EPI_ISL_16259483,EPI_ISL_16670961,2,Singapore,Jiangsu,2022-12-17,2023-01-06
EPI_ISL_15069559,EPI_ISL_16604770,3,Russia,Shandong,2022-08-03,2023-01-06
EPI_ISL_16413603,EPI_ISL_16604771,5,South Korea,Shandong,2022-12-18,2023-01-06
EPI_ISL_16506792,EPI_ISL_16604777,2,South Korea,Shandong,2022-12-24,2023-01-06
EPI_ISL_16506666,EPI_ISL_16604787,2,South Korea,Shandong,2022-12-23,2023-01-06
EPI_ISL_16259483,EPI_ISL_16709023,1,Singapore,Chongqing,2022-12-17,2023-01-06
EPI_ISL_16259483,EPI_ISL_16702041,1,Singapore,Chongqing,2022-12-17,2023-01-06
EPI_ISL_16259483,EPI_ISL_16702052,1,Singapore,Chongqing,2022-12-17,2023-01-06
EPI_ISL_16413603,EPI_ISL_16702051,1,South Korea,Chongqing,2022-12-18,2023-01-06
EPI_ISL_16259483,EPI_ISL_16702044,3,Singapore,Chongqing,2022-12-17,2023-01-06
EPI_ISL_16413603,EPI_ISL_17490651,2,South Korea,Zhejiang,2022-12-18,2023-01-06
EPI_ISL_16259483,EPI_ISL_16635078,2,Singapore,Ningxia,2022-12-17,2023-01-06
EPI_ISL_16413603,EPI_ISL_16709047,2,South Korea,Chongqing,2022-12-18,2023-01-06
EPI_ISL_16386261,EPI_ISL_16709046,3,Australia,Chongqing,2022-12-26,2023-01-06
EPI_ISL_16413603,EPI_ISL_16709044,4,South Korea,Chongqing,2022-12-18,2023-01-06
EPI_ISL_16259483,EPI_ISL_16709017,2,Singapore,Chongqing,2022-12-17,2023-01-06
EPI_ISL_16294704,EPI_ISL_16604636,1,Singapore,Shandong,2022-12-19,2023-01-06
EPI_ISL_16259483,EPI_ISL_16646044,2,Singapore,Yunnan,2022-12-17,2023-01-07
