source,target,weight,s_country,t_prov,s_date,t_date
EPI_ISL_17730089,EPI_ISL_17966415,3,India,Yunnan,2023-01-24,2023-06-21
EPI_ISL_16490552,EPI_ISL_18105472,8,USA,Henan,2022-11-28,2023-06-21
EPI_ISL_17539485,EPI_ISL_17973012,3,Singapore,Shanxi,2023-03-30,2023-06-21
EPI_ISL_17539485,EPI_ISL_17972991,3,Singapore,Shanxi,2023-03-30,2023-06-21
EPI_ISL_17670352,EPI_ISL_17966410,3,Singapore,Yunnan,2023-05-08,2023-06-21
EPI_ISL_17652315,EPI_ISL_18095792,2,Japan,Henan,2023-05-01,2023-06-21
EPI_ISL_17590278,EPI_ISL_17966461,2,Japan,Yunnan,2023-04-15,2023-06-21
EPI_ISL_17815569,EPI_ISL_17978586,1,Hong Kong,Shanxi,2023-06-05,2023-06-21
EPI_ISL_17694993,EPI_ISL_17987832,3,Singapore,Fujian,2023-05-16,2023-06-21
EPI_ISL_17665374,EPI_ISL_17956772,1,Russia,Fujian,2023-03-31,2023-06-21
EPI_ISL_18158407,EPI_ISL_17956848,0,Denmark,Shanghai,2023-06-12,2023-06-21
EPI_ISL_18000614,EPI_ISL_17956852,1,Japan,Shanghai,2023-06-28,2023-06-21
EPI_ISL_18165422,EPI_ISL_17956783,2,Japan,Fujian,2023-06-12,2023-06-21
EPI_ISL_17112436,EPI_ISL_18036601,2,Indonesia,Guangdong,2023-02-11,2023-06-21
EPI_ISL_17674388,EPI_ISL_17956845,1,USA,Shanghai,2023-05-05,2023-06-21
EPI_ISL_17495633,EPI_ISL_17956851,0,Japan,Shanghai,2023-03-30,2023-06-21
EPI_ISL_18039448,EPI_ISL_17956850,2,Japan,Shanghai,2023-06-14,2023-06-21
EPI_ISL_18106447,EPI_ISL_18108758,1,Finland,Xinjiang,2023-07-01,2023-06-21
EPI_ISL_17694993,EPI_ISL_18049831,1,Singapore,Sichuan,2023-05-16,2023-06-21
EPI_ISL_15503020,EPI_ISL_17966462,1,Bangladesh,Yunnan,2022-10-06,2023-06-21
EPI_ISL_17197632,EPI_ISL_17956748,6,USA,Fujian,2023-03-06,2023-06-21
EPI_ISL_17622143,EPI_ISL_17956762,1,Thailand,Fujian,2023-04-27,2023-06-21
EPI_ISL_18026757,EPI_ISL_18055771,5,France,Gansu,2023-06-05,2023-06-21
EPI_ISL_17368944,EPI_ISL_17988069,2,Luxembourg,Hubei,2023-03-13,2023-06-21
EPI_ISL_17830786,EPI_ISL_17956713,2,Sweden,Tianjin,2023-04-18,2023-06-21
EPI_ISL_17146466,EPI_ISL_17956714,2,Singapore,Tianjin,2023-02-23,2023-06-21
EPI_ISL_17153939,EPI_ISL_18036619,3,United Kingdom,Guangdong,2023-02-23,2023-06-21
EPI_ISL_17763864,EPI_ISL_18036621,2,Sweden,Guangdong,2023-05-27,2023-06-21
EPI_ISL_17700457,EPI_ISL_17956739,3,USA,Fujian,2023-05-10,2023-06-21
EPI_ISL_18104881,EPI_ISL_17987589,0,USA,Shanghai,2023-08-04,2023-06-21
EPI_ISL_17670762,EPI_ISL_17987601,1,Brazil,Shanghai,2023-02-16,2023-06-21
EPI_ISL_17197632,EPI_ISL_17987598,4,USA,Shanghai,2023-03-06,2023-06-21
EPI_ISL_17715932,EPI_ISL_17987595,1,Malaysia,Shanghai,2023-05-15,2023-06-21
EPI_ISL_17486050,EPI_ISL_17999051,2,USA,Xinjiang,2023-03-29,2023-06-21
EPI_ISL_17648911,EPI_ISL_17987767,5,Japan,Shanghai,2023-04-28,2023-06-21
EPI_ISL_17197632,EPI_ISL_17987586,1,USA,Shanghai,2023-03-06,2023-06-21
EPI_ISL_17883828,EPI_ISL_17956712,1,Japan,Tianjin,2023-04-28,2023-06-21
EPI_ISL_17852650,EPI_ISL_18036629,2,USA,Guangdong,2023-05-15,2023-06-21
EPI_ISL_17691761,EPI_ISL_18034492,2,South Korea,Guangdong,2023-05-09,2023-06-21
EPI_ISL_17997297,EPI_ISL_18036630,0,Hong Kong,Guangdong,2023-06-28,2023-06-21
EPI_ISL_17670662,EPI_ISL_18037357,2,Brazil,Jiangsu,2023-03-23,2023-06-21
EPI_ISL_17648911,EPI_ISL_17987768,2,Japan,Shanghai,2023-04-28,2023-06-21
EPI_ISL_17662018,EPI_ISL_17987571,3,India,Shanghai,2023-03-23,2023-06-21
EPI_ISL_17197632,EPI_ISL_18034622,6,USA,Guangdong,2023-03-06,2023-06-21
EPI_ISL_17629456,EPI_ISL_17956760,5,Japan,Fujian,2023-04-03,2023-06-21
EPI_ISL_17229055,EPI_ISL_17987928,5,Australia,Yunnan,2023-03-01,2023-06-21
EPI_ISL_18051903,EPI_ISL_18036614,3,Hong Kong,Guangdong,2023-07-03,2023-06-21
EPI_ISL_17197632,EPI_ISL_17994594,2,USA,Shanghai,2023-03-06,2023-06-21
EPI_ISL_17790683,EPI_ISL_17994595,5,Singapore,Shanghai,2023-05-26,2023-06-21
EPI_ISL_17601764,EPI_ISL_17988001,3,USA,Henan,2023-04-03,2023-06-21
EPI_ISL_17363152,EPI_ISL_17956744,11,United Kingdom,Fujian,2023-03-17,2023-06-21
EPI_ISL_17716833,EPI_ISL_18036615,1,USA,Guangdong,2023-05-16,2023-06-21
EPI_ISL_17969881,EPI_ISL_17987897,4,South Korea,Yunnan,2023-06-15,2023-06-21
EPI_ISL_17637707,EPI_ISL_18033903,5,Japan,Guangdong,2023-04-13,2023-06-21
EPI_ISL_17715932,EPI_ISL_18034487,3,Malaysia,Guangdong,2023-05-15,2023-06-21
EPI_ISL_17197632,EPI_ISL_17987599,4,USA,Shanghai,2023-03-06,2023-06-21
EPI_ISL_17951689,EPI_ISL_18034621,2,USA,Guangdong,2023-06-20,2023-06-21
EPI_ISL_17859096,EPI_ISL_18034491,4,Japan,Guangdong,2023-05-24,2023-06-21
EPI_ISL_17443303,EPI_ISL_18034490,4,USA,Guangdong,2023-03-14,2023-06-21
EPI_ISL_17528971,EPI_ISL_17987585,2,Austria,Shanghai,2023-04-11,2023-06-21
EPI_ISL_16736416,EPI_ISL_18036628,4,Malaysia,Guangdong,2023-01-23,2023-06-21
EPI_ISL_17539135,EPI_ISL_18036623,6,South Korea,Guangdong,2023-04-01,2023-06-21
EPI_ISL_17652315,EPI_ISL_18036617,2,Japan,Guangdong,2023-05-01,2023-06-21
EPI_ISL_17197632,EPI_ISL_17957152,3,USA,Shanghai,2023-03-06,2023-06-21
EPI_ISL_17689826,EPI_ISL_18034627,3,Hong Kong,Guangdong,2023-05-10,2023-06-21
EPI_ISL_17740874,EPI_ISL_17956857,1,South Korea,Shanghai,2023-05-10,2023-06-22
EPI_ISL_17652315,EPI_ISL_18034801,1,Japan,Guangdong,2023-05-01,2023-06-22
EPI_ISL_17856476,EPI_ISL_17956860,2,USA,Shanghai,2023-06-05,2023-06-22
EPI_ISL_18080514,EPI_ISL_18036646,0,USA,Guangdong,2023-07-05,2023-06-22
EPI_ISL_18064370,EPI_ISL_17956859,3,United Kingdom,Shanghai,2023-07-13,2023-06-22
EPI_ISL_17197632,EPI_ISL_17956855,2,USA,Shanghai,2023-03-06,2023-06-22
EPI_ISL_17999924,EPI_ISL_18036622,2,Australia,Guangdong,2023-06-07,2023-06-22
EPI_ISL_17652315,EPI_ISL_18034802,2,Japan,Guangdong,2023-05-01,2023-06-22
EPI_ISL_17254830,EPI_ISL_17994604,2,Germany,Shanghai,2023-02-23,2023-06-22
EPI_ISL_17517431,EPI_ISL_18034493,1,Australia,Guangdong,2023-04-05,2023-06-22
EPI_ISL_17500569,EPI_ISL_17956856,5,India,Shanghai,2023-03-23,2023-06-22
EPI_ISL_17670662,EPI_ISL_17987996,5,Brazil,Henan,2023-03-23,2023-06-22
EPI_ISL_17706882,EPI_ISL_18036632,3,USA,Guangdong,2023-05-10,2023-06-22
EPI_ISL_17837536,EPI_ISL_17956858,1,Singapore,Shanghai,2023-06-16,2023-06-22
EPI_ISL_17633342,EPI_ISL_17956861,3,Luxembourg,Shanghai,2023-04-19,2023-06-22
EPI_ISL_17815569,EPI_ISL_18049830,1,Hong Kong,Sichuan,2023-06-05,2023-06-22
EPI_ISL_18079404,EPI_ISL_17987748,4,USA,Shanghai,2023-06-14,2023-06-22
EPI_ISL_18082492,EPI_ISL_18036633,5,Singapore,Guangdong,2023-06-30,2023-06-22
EPI_ISL_17546405,EPI_ISL_18036636,3,Indonesia,Guangdong,2023-03-29,2023-06-22
EPI_ISL_17546404,EPI_ISL_17988033,4,Indonesia,Qinghai,2023-03-29,2023-06-22
EPI_ISL_17690524,EPI_ISL_17956865,0,South Korea,Shanghai,2023-04-25,2023-06-22
EPI_ISL_17197632,EPI_ISL_18034494,2,USA,Guangdong,2023-03-06,2023-06-22
EPI_ISL_17689826,EPI_ISL_18036641,5,Hong Kong,Guangdong,2023-05-10,2023-06-22
EPI_ISL_17269871,EPI_ISL_17987746,2,India,Shanghai,2023-03-01,2023-06-22
EPI_ISL_18157763,EPI_ISL_17956867,4,Denmark,Shanghai,2023-05-29,2023-06-22
EPI_ISL_17683161,EPI_ISL_18036640,2,Australia,Guangdong,2023-04-29,2023-06-22
EPI_ISL_17683129,EPI_ISL_18036634,3,Australia,Guangdong,2023-05-01,2023-06-22
EPI_ISL_17720183,EPI_ISL_18036635,1,Portugal,Guangdong,2023-05-13,2023-06-22
EPI_ISL_17787832,EPI_ISL_17966436,2,Switzerland,Yunnan,2023-05-26,2023-06-22
EPI_ISL_17425706,EPI_ISL_17956862,7,Indonesia,Shanghai,2023-01-05,2023-06-22
EPI_ISL_18079245,EPI_ISL_18034498,2,USA,Guangdong,2023-05-15,2023-06-22
EPI_ISL_17417560,EPI_ISL_17998926,4,Malaysia,Xinjiang,2023-03-28,2023-06-22
EPI_ISL_17715932,EPI_ISL_17956876,1,Malaysia,Shanghai,2023-05-15,2023-06-23
EPI_ISL_17229055,EPI_ISL_17998948,5,Australia,Xinjiang,2023-03-01,2023-06-23
EPI_ISL_17971774,EPI_ISL_18495237,4,France,Shanxi,2023-06-19,2023-06-23
EPI_ISL_17624066,EPI_ISL_17956880,5,Thailand,Shanghai,2023-04-18,2023-06-23
EPI_ISL_17741791,EPI_ISL_18495235,1,Japan,Shanxi,2023-05-09,2023-06-23
EPI_ISL_17539485,EPI_ISL_18138302,1,Singapore,Shanxi,2023-03-30,2023-06-23
EPI_ISL_17683129,EPI_ISL_18495236,2,Australia,Shanxi,2023-05-01,2023-06-23
EPI_ISL_17468582,EPI_ISL_17956872,6,Indonesia,Shanghai,2023-03-27,2023-06-23
EPI_ISL_17662022,EPI_ISL_17956870,4,India,Shanghai,2023-03-23,2023-06-23
EPI_ISL_17683464,EPI_ISL_17978588,3,Australia,Shanxi,2023-05-03,2023-06-23
EPI_ISL_17386936,EPI_ISL_18495233,3,USA,Shanxi,2023-03-26,2023-06-23
EPI_ISL_17197632,EPI_ISL_17994597,2,USA,Shanghai,2023-03-06,2023-06-23
EPI_ISL_17347103,EPI_ISL_17956879,2,Singapore,Shanghai,2023-03-21,2023-06-23
EPI_ISL_17539472,EPI_ISL_18036649,5,Hong Kong,Guangdong,2023-04-13,2023-06-23
EPI_ISL_17958598,EPI_ISL_18036657,3,Japan,Guangdong,2023-04-23,2023-06-23
EPI_ISL_17539479,EPI_ISL_18036660,1,Hong Kong,Guangdong,2023-04-17,2023-06-23
EPI_ISL_17425706,EPI_ISL_17998924,1,Indonesia,Xinjiang,2023-01-05,2023-06-23
EPI_ISL_17197632,EPI_ISL_17987537,1,USA,Shanghai,2023-03-06,2023-06-23
EPI_ISL_17855370,EPI_ISL_18034501,3,USA,Guangdong,2023-05-22,2023-06-23
EPI_ISL_17683464,EPI_ISL_18495244,1,Australia,Shanxi,2023-05-03,2023-06-23
EPI_ISL_17346926,EPI_ISL_17988028,4,Singapore,Qinghai,2023-03-15,2023-06-23
EPI_ISL_18243194,EPI_ISL_18036654,0,Japan,Guangdong,2023-08-11,2023-06-23
EPI_ISL_17730089,EPI_ISL_17956717,4,India,Tianjin,2023-01-24,2023-06-23
EPI_ISL_17197632,EPI_ISL_17987702,2,USA,Shanghai,2023-03-06,2023-06-23
EPI_ISL_17670525,EPI_ISL_18034499,1,Singapore,Guangdong,2023-05-08,2023-06-23
EPI_ISL_17066668,EPI_ISL_17987772,3,USA,Shanghai,2023-02-21,2023-06-23
EPI_ISL_17730089,EPI_ISL_18036655,5,India,Guangdong,2023-01-24,2023-06-23
EPI_ISL_17236442,EPI_ISL_17956763,7,India,Fujian,2023-03-05,2023-06-23
EPI_ISL_17480201,EPI_ISL_17988149,7,Australia,Henan,2023-03-29,2023-06-23
EPI_ISL_18169076,EPI_ISL_18034495,2,USA,Guangdong,2023-06-08,2023-06-23
EPI_ISL_17813373,EPI_ISL_18055797,2,Australia,Yunnan,2023-05-23,2023-06-23
EPI_ISL_18080875,EPI_ISL_18036651,1,USA,Guangdong,2023-06-22,2023-06-23
EPI_ISL_17719650,EPI_ISL_17956875,1,Indonesia,Shanghai,2023-05-10,2023-06-23
EPI_ISL_16731465,EPI_ISL_18495246,2,Sweden,Shanxi,2023-01-16,2023-06-23
EPI_ISL_17197632,EPI_ISL_17987991,2,USA,Henan,2023-03-06,2023-06-23
EPI_ISL_17486050,EPI_ISL_17999045,2,USA,Xinjiang,2023-03-29,2023-06-23
EPI_ISL_17146466,EPI_ISL_18050289,3,Singapore,Henan,2023-02-23,2023-06-23
EPI_ISL_17830786,EPI_ISL_18495234,6,Sweden,Shanxi,2023-04-18,2023-06-23
EPI_ISL_17637648,EPI_ISL_18495232,5,Japan,Shanxi,2023-04-26,2023-06-23
EPI_ISL_17071598,EPI_ISL_17988146,1,Germany,Henan,2023-02-20,2023-06-23
EPI_ISL_18062608,EPI_ISL_18055795,4,Israel,Yunnan,2023-07-04,2023-06-23
EPI_ISL_17683464,EPI_ISL_17987630,4,Australia,Shanghai,2023-05-03,2023-06-23
EPI_ISL_17197632,EPI_ISL_17987771,1,USA,Shanghai,2023-03-06,2023-06-23
EPI_ISL_17997293,EPI_ISL_18036637,0,Hong Kong,Guangdong,2023-06-21,2023-06-23
EPI_ISL_17831499,EPI_ISL_18495245,1,Russia,Shanxi,2023-05-16,2023-06-23
EPI_ISL_17951689,EPI_ISL_18033884,4,USA,Guangdong,2023-06-20,2023-06-23
EPI_ISL_17884324,EPI_ISL_17987631,2,Malaysia,Shanghai,2023-05-29,2023-06-23
EPI_ISL_18095175,EPI_ISL_18033652,5,Argentina,Guangdong,2023-03-03,2023-06-23
EPI_ISL_17624077,EPI_ISL_17956877,3,Thailand,Shanghai,2023-04-20,2023-06-23
EPI_ISL_17425706,EPI_ISL_17966443,2,Indonesia,Yunnan,2023-01-05,2023-06-24
EPI_ISL_17729590,EPI_ISL_18034505,1,Malaysia,Guangdong,2023-03-20,2023-06-24
EPI_ISL_17197632,EPI_ISL_17987711,1,USA,Shanghai,2023-03-06,2023-06-24
EPI_ISL_16978334,EPI_ISL_18036676,2,United Kingdom,Guangdong,2023-02-10,2023-06-24
EPI_ISL_17652315,EPI_ISL_18036674,2,Japan,Guangdong,2023-05-01,2023-06-24
EPI_ISL_17539485,EPI_ISL_18138305,5,Singapore,Shanxi,2023-03-30,2023-06-24
EPI_ISL_16103555,EPI_ISL_18036668,6,USA,Guangdong,2022-12-03,2023-06-24
EPI_ISL_17724155,EPI_ISL_18036669,1,South Korea,Guangdong,2023-05-08,2023-06-24
EPI_ISL_18134122,EPI_ISL_18074899,0,Japan,Yunnan,2023-06-16,2023-06-24
EPI_ISL_17719990,EPI_ISL_18036667,3,Australia,Guangdong,2023-05-02,2023-06-24
EPI_ISL_17500451,EPI_ISL_18034504,5,India,Guangdong,2023-03-27,2023-06-24
EPI_ISL_17691073,EPI_ISL_18037108,1,South Korea,Guangdong,2023-04-27,2023-06-24
EPI_ISL_16736416,EPI_ISL_17966372,3,Malaysia,Yunnan,2023-01-23,2023-06-24
EPI_ISL_18257394,EPI_ISL_17987900,3,USA,Yunnan,2023-08-15,2023-06-24
EPI_ISL_17197632,EPI_ISL_17987532,2,USA,Shanghai,2023-03-06,2023-06-24
EPI_ISL_17861366,EPI_ISL_17999042,3,USA,Xinjiang,2023-04-16,2023-06-24
EPI_ISL_17806551,EPI_ISL_17998945,2,USA,Xinjiang,2023-01-24,2023-06-24
EPI_ISL_17830786,EPI_ISL_17956694,4,Sweden,Tianjin,2023-04-18,2023-06-24
EPI_ISL_17585015,EPI_ISL_17980941,2,Malaysia,Shanxi,2023-03-29,2023-06-24
EPI_ISL_18137081,EPI_ISL_18036664,6,Netherlands,Guangdong,2023-06-28,2023-06-24
EPI_ISL_17006066,EPI_ISL_17966371,3,Germany,Yunnan,2023-02-14,2023-06-24
EPI_ISL_16310143,EPI_ISL_18074201,2,USA,Gansu,2022-11-29,2023-06-24
EPI_ISL_17730089,EPI_ISL_17956884,3,India,Shanghai,2023-01-24,2023-06-24
EPI_ISL_17386936,EPI_ISL_17956780,2,USA,Fujian,2023-03-26,2023-06-24
EPI_ISL_18160040,EPI_ISL_17956887,4,Denmark,Shanghai,2023-06-12,2023-06-24
EPI_ISL_17691749,EPI_ISL_17966460,5,South Korea,Yunnan,2023-05-08,2023-06-24
EPI_ISL_16491929,EPI_ISL_17988894,4,USA,Sichuan,2022-12-27,2023-06-24
EPI_ISL_18261538,EPI_ISL_17956889,7,Japan,Shanghai,2023-08-15,2023-06-24
EPI_ISL_18001882,EPI_ISL_17956891,1,Canada,Shanghai,2023-07-03,2023-06-24
EPI_ISL_17715932,EPI_ISL_17966400,3,Malaysia,Yunnan,2023-05-15,2023-06-24
EPI_ISL_17197632,EPI_ISL_17987783,1,USA,Shanghai,2023-03-06,2023-06-24
EPI_ISL_17539464,EPI_ISL_18036656,5,Hong Kong,Guangdong,2023-04-13,2023-06-24
EPI_ISL_17486050,EPI_ISL_17998923,1,USA,Xinjiang,2023-03-29,2023-06-24
EPI_ISL_17669111,EPI_ISL_17988891,6,USA,Sichuan,2023-05-06,2023-06-24
EPI_ISL_17723222,EPI_ISL_17988893,5,South Korea,Sichuan,2023-05-02,2023-06-24
EPI_ISL_18140998,EPI_ISL_18036665,0,Japan,Guangdong,2023-06-22,2023-06-24
EPI_ISL_17830786,EPI_ISL_17956721,3,Sweden,Tianjin,2023-04-18,2023-06-25
EPI_ISL_18080031,EPI_ISL_18034692,4,USA,Guangdong,2023-06-23,2023-06-25
EPI_ISL_18039468,EPI_ISL_17956897,2,Japan,Shanghai,2023-06-24,2023-06-25
EPI_ISL_18208063,EPI_ISL_17956896,4,Taiwan,Shanghai,2023-06-26,2023-06-25
EPI_ISL_17429585,EPI_ISL_17987952,1,USA,Yunnan,2023-03-22,2023-06-25
EPI_ISL_17480225,EPI_ISL_17987450,3,Australia,Shanghai,2023-03-31,2023-06-25
EPI_ISL_17715932,EPI_ISL_18034598,3,Malaysia,Guangdong,2023-05-15,2023-06-25
EPI_ISL_17854303,EPI_ISL_17987716,2,USA,Shanghai,2023-06-06,2023-06-25
EPI_ISL_17197632,EPI_ISL_17987717,2,USA,Shanghai,2023-03-06,2023-06-25
EPI_ISL_17780159,EPI_ISL_18036702,5,Japan,Guangdong,2023-05-17,2023-06-25
EPI_ISL_18031944,EPI_ISL_17956719,3,India,Tianjin,2023-03-12,2023-06-25
EPI_ISL_17815569,EPI_ISL_17987720,1,Hong Kong,Shanghai,2023-06-05,2023-06-25
EPI_ISL_17197632,EPI_ISL_17994629,7,USA,Shanghai,2023-03-06,2023-06-25
EPI_ISL_16912009,EPI_ISL_18138294,1,Belgium,Shanxi,2023-02-05,2023-06-25
EPI_ISL_17652315,EPI_ISL_18034690,6,Japan,Guangdong,2023-05-01,2023-06-25
EPI_ISL_17153939,EPI_ISL_17988994,3,United Kingdom,Sichuan,2023-02-23,2023-06-25
EPI_ISL_17293139,EPI_ISL_17994599,1,India,Shanghai,2023-03-12,2023-06-25
EPI_ISL_17691752,EPI_ISL_17994600,1,South Korea,Shanghai,2023-05-08,2023-06-25
EPI_ISL_17599031,EPI_ISL_18033754,2,United Kingdom,Guangdong,2023-03-31,2023-06-25
EPI_ISL_17670662,EPI_ISL_17987862,1,Brazil,Yunnan,2023-03-23,2023-06-25
EPI_ISL_17831498,EPI_ISL_17987803,4,Russia,Shanghai,2023-05-16,2023-06-25
EPI_ISL_17517431,EPI_ISL_17988062,2,Australia,Hubei,2023-04-05,2023-06-25
EPI_ISL_17146466,EPI_ISL_17956766,2,Singapore,Fujian,2023-02-23,2023-06-25
EPI_ISL_17953654,EPI_ISL_17987441,5,Israel,Shanghai,2023-06-13,2023-06-25
EPI_ISL_17683464,EPI_ISL_18033659,3,Australia,Guangdong,2023-05-03,2023-06-25
EPI_ISL_18223121,EPI_ISL_17987442,1,USA,Shanghai,2023-07-27,2023-06-25
EPI_ISL_16744364,EPI_ISL_18033658,5,Indonesia,Guangdong,2023-01-14,2023-06-25
EPI_ISL_18120785,EPI_ISL_18036679,3,USA,Guangdong,2023-07-06,2023-06-25
EPI_ISL_17715932,EPI_ISL_17978523,1,Malaysia,Hubei,2023-05-15,2023-06-25
EPI_ISL_17417560,EPI_ISL_17987538,4,Malaysia,Shanghai,2023-03-28,2023-06-25
EPI_ISL_17112605,EPI_ISL_18050285,4,Luxembourg,Henan,2023-02-23,2023-06-25
EPI_ISL_17715932,EPI_ISL_17987706,1,Malaysia,Shanghai,2023-05-15,2023-06-25
EPI_ISL_17471727,EPI_ISL_17966422,3,Brazil,Yunnan,2023-02-06,2023-06-25
EPI_ISL_17197632,EPI_ISL_17987687,1,USA,Shanghai,2023-03-06,2023-06-25
EPI_ISL_17791827,EPI_ISL_17994443,1,USA,Shanghai,2023-05-31,2023-06-25
EPI_ISL_17078577,EPI_ISL_17987449,3,India,Shanghai,2023-02-22,2023-06-25
EPI_ISL_17637635,EPI_ISL_17987448,4,Japan,Shanghai,2023-04-26,2023-06-25
EPI_ISL_17197632,EPI_ISL_18034508,1,USA,Guangdong,2023-03-06,2023-06-25
EPI_ISL_17197632,EPI_ISL_17987633,1,USA,Shanghai,2023-03-06,2023-06-25
EPI_ISL_18056253,EPI_ISL_17987642,1,Japan,Shanghai,2023-06-05,2023-06-25
EPI_ISL_17683464,EPI_ISL_18034512,6,Australia,Guangdong,2023-05-03,2023-06-25
EPI_ISL_17197632,EPI_ISL_17987777,2,USA,Shanghai,2023-03-06,2023-06-25
EPI_ISL_17300794,EPI_ISL_18055621,4,India,Heilongjiang,2023-03-11,2023-06-25
EPI_ISL_17790724,EPI_ISL_18036683,4,Singapore,Guangdong,2023-05-29,2023-06-25
EPI_ISL_17971774,EPI_ISL_18037342,5,France,Jiangsu,2023-06-19,2023-06-25
EPI_ISL_16617503,EPI_ISL_18108841,3,Austria,Xinjiang,2023-01-16,2023-06-25
EPI_ISL_18395952,EPI_ISL_17966449,8,USA,Yunnan,2023-04-05,2023-06-25
EPI_ISL_17663285,EPI_ISL_17987641,2,India,Shanghai,2023-04-10,2023-06-25
EPI_ISL_17652315,EPI_ISL_17999119,4,Japan,Fujian,2023-05-01,2023-06-25
EPI_ISL_17741537,EPI_ISL_18036680,2,South Korea,Guangdong,2023-05-13,2023-06-25
EPI_ISL_17791827,EPI_ISL_17987753,3,USA,Shanghai,2023-05-31,2023-06-25
EPI_ISL_17683464,EPI_ISL_17987760,1,Australia,Shanghai,2023-05-03,2023-06-25
EPI_ISL_17880477,EPI_ISL_18036681,3,Japan,Guangdong,2023-05-01,2023-06-25
EPI_ISL_17762743,EPI_ISL_17988027,1,United Kingdom,Qinghai,2023-05-20,2023-06-25
EPI_ISL_17112605,EPI_ISL_17987884,3,Luxembourg,Yunnan,2023-02-23,2023-06-25
EPI_ISL_17855359,EPI_ISL_18036684,0,USA,Guangdong,2023-05-21,2023-06-25
EPI_ISL_17293139,EPI_ISL_17987722,3,India,Shanghai,2023-03-12,2023-06-25
EPI_ISL_17997279,EPI_ISL_18036685,0,Hong Kong,Guangdong,2023-06-30,2023-06-25
EPI_ISL_17517431,EPI_ISL_18034766,3,Australia,Guangdong,2023-04-05,2023-06-26
EPI_ISL_18067729,EPI_ISL_18055666,3,South Korea,Heilongjiang,2023-07-11,2023-06-26
EPI_ISL_18076093,EPI_ISL_18034519,1,France,Guangdong,2023-07-10,2023-06-26
EPI_ISL_17677678,EPI_ISL_18036688,3,South Korea,Guangdong,2023-04-29,2023-06-26
EPI_ISL_17807073,EPI_ISL_17989065,1,South Korea,Sichuan,2023-05-27,2023-06-26
EPI_ISL_17666608,EPI_ISL_18034772,4,United Kingdom,Guangdong,2023-04-30,2023-06-26
EPI_ISL_17486050,EPI_ISL_18050282,3,USA,Henan,2023-03-29,2023-06-26
EPI_ISL_17547392,EPI_ISL_18105360,3,Luxembourg,Jiangsu,2023-04-11,2023-06-26
EPI_ISL_17197632,EPI_ISL_17987892,1,USA,Yunnan,2023-03-06,2023-06-26
EPI_ISL_17146466,EPI_ISL_18034763,3,Singapore,Guangdong,2023-02-23,2023-06-26
EPI_ISL_17351404,EPI_ISL_18058637,3,USA,Anhui,2023-03-15,2023-06-26
EPI_ISL_17153939,EPI_ISL_18037223,3,United Kingdom,Guangdong,2023-02-23,2023-06-26
EPI_ISL_17670762,EPI_ISL_17987699,1,Brazil,Shanghai,2023-02-16,2023-06-26
EPI_ISL_17517431,EPI_ISL_17987440,7,Australia,Shanghai,2023-04-05,2023-06-26
EPI_ISL_18165422,EPI_ISL_17987842,3,Japan,Fujian,2023-06-12,2023-06-26
EPI_ISL_17197632,EPI_ISL_17987856,4,USA,Yunnan,2023-03-06,2023-06-26
EPI_ISL_17706738,EPI_ISL_17987463,3,Canada,Shanghai,2023-05-08,2023-06-26
EPI_ISL_17495910,EPI_ISL_17987462,4,Singapore,Shanghai,2023-04-03,2023-06-26
EPI_ISL_16917833,EPI_ISL_17987672,5,USA,Shanghai,2023-01-26,2023-06-26
EPI_ISL_17197632,EPI_ISL_18105920,4,USA,Jiangsu,2023-03-06,2023-06-26
EPI_ISL_17683464,EPI_ISL_17988064,0,Australia,Hubei,2023-05-03,2023-06-26
EPI_ISL_17629458,EPI_ISL_18055648,4,Japan,Heilongjiang,2023-04-03,2023-06-26
EPI_ISL_17099860,EPI_ISL_18055626,1,Sweden,Heilongjiang,2023-02-23,2023-06-26
EPI_ISL_17099860,EPI_ISL_17987882,3,Sweden,Yunnan,2023-02-23,2023-06-26
EPI_ISL_18098063,EPI_ISL_17987790,0,United Kingdom,Shanghai,2023-07-26,2023-06-26
EPI_ISL_17998319,EPI_ISL_17988057,4,USA,Hubei,2023-05-26,2023-06-26
EPI_ISL_17730089,EPI_ISL_18037367,1,India,Jiangsu,2023-01-24,2023-06-26
EPI_ISL_18157454,EPI_ISL_18037320,0,Canada,Guangdong,2023-08-14,2023-06-26
EPI_ISL_17950976,EPI_ISL_18292651,4,USA,Anhui,2023-06-13,2023-06-26
EPI_ISL_17997653,EPI_ISL_17987454,2,USA,Shanghai,2023-05-17,2023-06-26
EPI_ISL_17683464,EPI_ISL_18036697,5,Australia,Guangdong,2023-05-03,2023-06-26
EPI_ISL_17539419,EPI_ISL_18037264,3,Hong Kong,Guangdong,2023-04-01,2023-06-26
EPI_ISL_17969881,EPI_ISL_17956730,3,South Korea,Tianjin,2023-06-15,2023-06-26
EPI_ISL_17281227,EPI_ISL_18034514,2,United Kingdom,Guangdong,2023-03-17,2023-06-26
EPI_ISL_17652315,EPI_ISL_18034515,1,Japan,Guangdong,2023-05-01,2023-06-26
EPI_ISL_17692058,EPI_ISL_18036682,3,Japan,Guangdong,2023-04-26,2023-06-26
EPI_ISL_17197632,EPI_ISL_17987690,6,USA,Shanghai,2023-03-06,2023-06-26
EPI_ISL_18082498,EPI_ISL_18034516,0,Singapore,Guangdong,2023-07-02,2023-06-26
