source,target,weight,s_country,t_prov,s_date,t_date
EPI_ISL_18459307,EPI_ISL_18495017,3,New Zealand,Henan,2023-10-02,2023-10-10
EPI_ISL_18419985,EPI_ISL_18495135,2,Netherlands,Xinjiang,2023-09-27,2023-10-10
EPI_ISL_18220240,EPI_ISL_18465332,1,France,Shanghai,2023-08-14,2023-10-11
EPI_ISL_18492780,EPI_ISL_18465152,7,Canada,Heilongjiang,2023-10-24,2023-10-11
EPI_ISL_18468831,EPI_ISL_18465311,0,France,Shanghai,2023-10-16,2023-10-11
EPI_ISL_18047386,EPI_ISL_18454342,1,South Korea,Yunnan,2023-07-08,2023-10-11
EPI_ISL_18112656,EPI_ISL_18454343,3,Thailand,Yunnan,2023-07-21,2023-10-11
EPI_ISL_18417336,EPI_ISL_18488107,2,Russia,Yunnan,2023-09-13,2023-10-11
EPI_ISL_18293398,EPI_ISL_18454325,2,South Korea,Yunnan,2023-08-27,2023-10-11
EPI_ISL_18346847,EPI_ISL_18495843,3,Australia,Gansu,2023-09-25,2023-10-11
EPI_ISL_18350062,EPI_ISL_18475155,8,Australia,Shanghai,2023-09-06,2023-10-11
EPI_ISL_18337862,EPI_ISL_18465286,5,United Kingdom,Liaoning,2023-09-24,2023-10-11
EPI_ISL_18465779,EPI_ISL_18505831,3,Japan,Xinjiang,2023-10-18,2023-10-11
EPI_ISL_18139825,EPI_ISL_18505835,2,South Korea,Xinjiang,2023-07-27,2023-10-11
EPI_ISL_18459307,EPI_ISL_18485306,1,New Zealand,Hubei,2023-10-02,2023-10-11
EPI_ISL_18492780,EPI_ISL_18475154,1,Canada,Shanghai,2023-10-24,2023-10-11
EPI_ISL_18453526,EPI_ISL_18488039,4,USA,Yunnan,2023-09-08,2023-10-11
EPI_ISL_18415402,EPI_ISL_18505814,3,USA,Xinjiang,2023-09-15,2023-10-11
EPI_ISL_18509251,EPI_ISL_18409239,0,Germany,Gansu,2023-10-10,2023-10-11
EPI_ISL_18129801,EPI_ISL_18425039,1,Canada,Fujian,2023-08-11,2023-10-11
EPI_ISL_18492780,EPI_ISL_18401708,1,Canada,Fujian,2023-10-24,2023-10-11
EPI_ISL_18428734,EPI_ISL_18425043,1,Singapore,Fujian,2023-10-18,2023-10-11
EPI_ISL_18278758,EPI_ISL_18409244,9,USA,Gansu,2023-08-29,2023-10-11
EPI_ISL_18141161,EPI_ISL_18465170,4,Singapore,Heilongjiang,2023-08-21,2023-10-12
EPI_ISL_18428619,EPI_ISL_18425032,3,Singapore,Fujian,2023-10-16,2023-10-12
EPI_ISL_18257636,EPI_ISL_18465318,2,Thailand,Shanghai,2023-08-21,2023-10-12
EPI_ISL_18139764,EPI_ISL_18488099,3,South Korea,Yunnan,2023-07-24,2023-10-12
EPI_ISL_18446144,EPI_ISL_18481209,2,Belgium,Shanghai,2023-10-10,2023-10-12
EPI_ISL_18141161,EPI_ISL_18425044,2,Singapore,Fujian,2023-08-21,2023-10-12
EPI_ISL_18141161,EPI_ISL_18485239,2,Singapore,Hubei,2023-08-21,2023-10-12
EPI_ISL_18047603,EPI_ISL_18495477,2,South Korea,Shanxi,2023-07-09,2023-10-13
EPI_ISL_18405125,EPI_ISL_18505851,1,Germany,Xinjiang,2023-09-28,2023-10-13
EPI_ISL_18047386,EPI_ISL_18487964,2,South Korea,Henan,2023-07-08,2023-10-13
EPI_ISL_18503454,EPI_ISL_18495072,7,Australia,Shanghai,2023-10-30,2023-10-13
EPI_ISL_18326182,EPI_ISL_18465321,6,South Africa,Shanghai,2023-08-22,2023-10-13
EPI_ISL_18278997,EPI_ISL_18457508,3,Singapore,Sichuan,2023-08-16,2023-10-13
EPI_ISL_18421940,EPI_ISL_18447523,1,USA,Fujian,2023-10-12,2023-10-13
EPI_ISL_18139764,EPI_ISL_18495486,5,South Korea,Shanxi,2023-07-24,2023-10-13
EPI_ISL_18354453,EPI_ISL_18495482,1,Australia,Shanxi,2023-09-10,2023-10-13
EPI_ISL_18347733,EPI_ISL_18495086,8,Australia,Shanghai,2023-09-24,2023-10-13
EPI_ISL_18397263,EPI_ISL_18465312,0,Singapore,Shanghai,2023-10-06,2023-10-13
EPI_ISL_18331069,EPI_ISL_18409245,4,Japan,Gansu,2023-09-12,2023-10-14
EPI_ISL_18300598,EPI_ISL_18454396,5,Australia,Yunnan,2023-09-06,2023-10-14
EPI_ISL_18278997,EPI_ISL_18442757,4,Singapore,Sichuan,2023-08-16,2023-10-14
EPI_ISL_18404699,EPI_ISL_18438361,2,USA,Hubei,2023-10-02,2023-10-14
EPI_ISL_18459307,EPI_ISL_18481237,3,New Zealand,Sichuan,2023-10-02,2023-10-14
EPI_ISL_18495945,EPI_ISL_18438365,2,Japan,Hubei,2023-10-24,2023-10-14
EPI_ISL_18147277,EPI_ISL_18442755,3,USA,Sichuan,2023-08-19,2023-10-14
EPI_ISL_18331069,EPI_ISL_18457525,4,Japan,Sichuan,2023-09-12,2023-10-14
EPI_ISL_18266180,EPI_ISL_18442756,5,USA,Sichuan,2023-08-21,2023-10-14
EPI_ISL_18327437,EPI_ISL_18488089,5,France,Yunnan,2023-09-18,2023-10-14
EPI_ISL_18147251,EPI_ISL_18488102,4,USA,Yunnan,2023-08-18,2023-10-14
EPI_ISL_18428643,EPI_ISL_18505844,4,Singapore,Xinjiang,2023-10-16,2023-10-14
EPI_ISL_18278758,EPI_ISL_18488071,4,USA,Yunnan,2023-08-29,2023-10-14
EPI_ISL_18278758,EPI_ISL_18488015,3,USA,Sichuan,2023-08-29,2023-10-15
EPI_ISL_18420263,EPI_ISL_18481240,5,United Kingdom,Sichuan,2023-10-13,2023-10-15
EPI_ISL_18421940,EPI_ISL_18447520,1,USA,Fujian,2023-10-12,2023-10-15
EPI_ISL_18326182,EPI_ISL_18442764,6,South Africa,Sichuan,2023-08-22,2023-10-15
EPI_ISL_18278758,EPI_ISL_18442763,3,USA,Sichuan,2023-08-29,2023-10-15
EPI_ISL_18360657,EPI_ISL_18457478,1,USA,Sichuan,2023-09-23,2023-10-15
EPI_ISL_18139825,EPI_ISL_18457503,4,South Korea,Sichuan,2023-07-27,2023-10-15
EPI_ISL_18419664,EPI_ISL_18475309,3,Malaysia,Sichuan,2023-10-10,2023-10-16
EPI_ISL_18331069,EPI_ISL_18438421,1,Japan,Hubei,2023-09-12,2023-10-16
EPI_ISL_18331069,EPI_ISL_18495089,4,Japan,Shanghai,2023-09-12,2023-10-16
EPI_ISL_18428560,EPI_ISL_18438381,4,Singapore,Hubei,2023-10-16,2023-10-16
EPI_ISL_18139825,EPI_ISL_18442779,3,South Korea,Sichuan,2023-07-27,2023-10-16
EPI_ISL_18328691,EPI_ISL_18438344,1,USA,Gansu,2023-09-06,2023-10-16
EPI_ISL_18419664,EPI_ISL_18495091,4,Malaysia,Shanghai,2023-10-10,2023-10-16
EPI_ISL_18459307,EPI_ISL_18457487,1,New Zealand,Sichuan,2023-10-02,2023-10-16
EPI_ISL_18492780,EPI_ISL_18465000,4,Canada,Heilongjiang,2023-10-24,2023-10-16
EPI_ISL_18307021,EPI_ISL_18481173,1,Singapore,Shanghai,2023-09-13,2023-10-16
EPI_ISL_18449255,EPI_ISL_18481176,0,Japan,Shanghai,2023-10-10,2023-10-16
EPI_ISL_18047603,EPI_ISL_18485258,5,South Korea,Hubei,2023-07-09,2023-10-16
EPI_ISL_18047386,EPI_ISL_18465071,3,South Korea,Heilongjiang,2023-07-08,2023-10-16
EPI_ISL_18271924,EPI_ISL_18465069,5,South Korea,Heilongjiang,2023-08-22,2023-10-16
EPI_ISL_18140429,EPI_ISL_18457510,3,South Korea,Sichuan,2023-08-04,2023-10-16
EPI_ISL_18139825,EPI_ISL_18457469,5,South Korea,Sichuan,2023-07-27,2023-10-16
EPI_ISL_18333743,EPI_ISL_18457511,4,USA,Sichuan,2023-09-18,2023-10-16
EPI_ISL_18347439,EPI_ISL_18488083,5,New Zealand,Yunnan,2023-09-19,2023-10-16
EPI_ISL_18239506,EPI_ISL_18495064,4,South Korea,Shanghai,2023-08-18,2023-10-16
EPI_ISL_18355016,EPI_ISL_18481245,3,Singapore,Sichuan,2023-09-26,2023-10-16
EPI_ISL_18278758,EPI_ISL_18485339,3,USA,Hubei,2023-08-29,2023-10-17
EPI_ISL_18047603,EPI_ISL_18485341,7,South Korea,Hubei,2023-07-09,2023-10-17
EPI_ISL_18278758,EPI_ISL_18481008,6,USA,Sichuan,2023-08-29,2023-10-17
EPI_ISL_18139764,EPI_ISL_18457474,8,South Korea,Sichuan,2023-07-24,2023-10-17
EPI_ISL_18459307,EPI_ISL_18457475,5,New Zealand,Sichuan,2023-10-02,2023-10-17
EPI_ISL_18285553,EPI_ISL_18438384,3,Denmark,Hubei,2023-09-04,2023-10-17
EPI_ISL_18428619,EPI_ISL_18447507,2,Singapore,Fujian,2023-10-16,2023-10-17
EPI_ISL_18460998,EPI_ISL_18475312,3,South Korea,Sichuan,2023-10-12,2023-10-17
EPI_ISL_18492780,EPI_ISL_18495152,5,Canada,Fujian,2023-10-24,2023-10-17
EPI_ISL_18399792,EPI_ISL_18481180,3,Belgium,Shanghai,2023-10-02,2023-10-17
EPI_ISL_18453526,EPI_ISL_18487971,3,USA,Henan,2023-09-08,2023-10-17
EPI_ISL_18139764,EPI_ISL_18464952,5,South Korea,Fujian,2023-07-24,2023-10-17
EPI_ISL_18257636,EPI_ISL_18481179,3,Thailand,Shanghai,2023-08-21,2023-10-17
EPI_ISL_18492780,EPI_ISL_18438430,1,Canada,Hubei,2023-10-24,2023-10-17
EPI_ISL_18141161,EPI_ISL_18475351,1,Singapore,Sichuan,2023-08-21,2023-10-17
EPI_ISL_18314759,EPI_ISL_18488119,1,Greece,Yunnan,2023-08-29,2023-10-18
EPI_ISL_18461686,EPI_ISL_18485379,7,Australia,Hubei,2023-10-09,2023-10-18
EPI_ISL_18139825,EPI_ISL_18465162,2,South Korea,Heilongjiang,2023-07-27,2023-10-18
EPI_ISL_18333401,EPI_ISL_18485313,6,USA,Hubei,2023-09-15,2023-10-18
EPI_ISL_18256007,EPI_ISL_18485303,3,Spain,Hubei,2023-08-25,2023-10-18
EPI_ISL_18257636,EPI_ISL_18495076,3,Thailand,Shanghai,2023-08-21,2023-10-18
EPI_ISL_18147277,EPI_ISL_18480990,1,USA,Sichuan,2023-08-19,2023-10-18
EPI_ISL_18331069,EPI_ISL_18487967,8,Japan,Henan,2023-09-12,2023-10-18
EPI_ISL_18355016,EPI_ISL_18475316,2,Singapore,Sichuan,2023-09-26,2023-10-18
EPI_ISL_18500110,EPI_ISL_18475326,6,Malaysia,Sichuan,2023-10-11,2023-10-18
EPI_ISL_18300598,EPI_ISL_18475315,5,Australia,Sichuan,2023-09-06,2023-10-18
EPI_ISL_18459727,EPI_ISL_18465007,4,New Zealand,Heilongjiang,2023-09-30,2023-10-19
EPI_ISL_18352558,EPI_ISL_18488047,0,Australia,Yunnan,2023-09-18,2023-10-19
EPI_ISL_18333401,EPI_ISL_18495082,4,USA,Shanghai,2023-09-15,2023-10-19
EPI_ISL_18324868,EPI_ISL_18481019,3,Australia,Sichuan,2023-09-21,2023-10-19
EPI_ISL_18243416,EPI_ISL_18465121,3,Singapore,Heilongjiang,2023-09-04,2023-10-19
EPI_ISL_18492780,EPI_ISL_18465179,5,Canada,Heilongjiang,2023-10-24,2023-10-19
EPI_ISL_18220240,EPI_ISL_18481138,4,France,Shanghai,2023-08-14,2023-10-19
EPI_ISL_18353957,EPI_ISL_18475264,4,South Korea,Shanghai,2023-09-08,2023-10-19
EPI_ISL_18118435,EPI_ISL_18442751,6,Spain,Gansu,2023-08-01,2023-10-19
EPI_ISL_18381987,EPI_ISL_18475283,6,South Korea,Sichuan,2023-09-18,2023-10-20
EPI_ISL_18503454,EPI_ISL_18495504,3,Australia,Shanxi,2023-10-30,2023-10-20
EPI_ISL_18314759,EPI_ISL_18495491,2,Greece,Shanxi,2023-08-29,2023-10-20
EPI_ISL_18419664,EPI_ISL_18475305,1,Malaysia,Sichuan,2023-10-10,2023-10-20
EPI_ISL_18500110,EPI_ISL_18495499,3,Malaysia,Shanxi,2023-10-11,2023-10-20
EPI_ISL_18362072,EPI_ISL_18487981,0,Singapore,Henan,2023-10-02,2023-10-20
EPI_ISL_18405182,EPI_ISL_18495507,2,Germany,Shanxi,2023-09-25,2023-10-20
EPI_ISL_18459307,EPI_ISL_18487993,2,New Zealand,Henan,2023-10-02,2023-10-20
EPI_ISL_18492780,EPI_ISL_18495492,1,Canada,Shanxi,2023-10-24,2023-10-20
EPI_ISL_18500110,EPI_ISL_18487995,2,Malaysia,Henan,2023-10-11,2023-10-20
EPI_ISL_18047603,EPI_ISL_18495494,4,South Korea,Shanxi,2023-07-09,2023-10-20
EPI_ISL_18328691,EPI_ISL_18495077,3,USA,Shanghai,2023-09-06,2023-10-20
EPI_ISL_18419664,EPI_ISL_18481155,2,Malaysia,Shanghai,2023-10-10,2023-10-20
EPI_ISL_18492780,EPI_ISL_18457457,1,Canada,Sichuan,2023-10-24,2023-10-21
EPI_ISL_18492780,EPI_ISL_18488032,4,Canada,Yunnan,2023-10-24,2023-10-21
EPI_ISL_18405125,EPI_ISL_18481257,7,Germany,Sichuan,2023-09-28,2023-10-21
EPI_ISL_18147277,EPI_ISL_18475303,4,USA,Sichuan,2023-08-19,2023-10-21
EPI_ISL_18239500,EPI_ISL_18488096,8,South Korea,Yunnan,2023-08-19,2023-10-22
EPI_ISL_18327437,EPI_ISL_18488070,2,France,Yunnan,2023-09-18,2023-10-22
EPI_ISL_18459307,EPI_ISL_18505562,1,New Zealand,Sichuan,2023-10-02,2023-10-22
EPI_ISL_18495945,EPI_ISL_18485251,1,Japan,Hubei,2023-10-24,2023-10-22
EPI_ISL_18405182,EPI_ISL_18488092,3,Germany,Yunnan,2023-09-25,2023-10-22
EPI_ISL_18504104,EPI_ISL_18495057,3,Canada,Shanghai,2023-11-02,2023-10-23
EPI_ISL_18293398,EPI_ISL_18464970,8,South Korea,Gansu,2023-08-27,2023-10-23
EPI_ISL_18397970,EPI_ISL_18495054,8,Switzerland,Shanghai,2023-09-09,2023-10-23
EPI_ISL_18503802,EPI_ISL_18495060,2,South Korea,Shanghai,2023-10-10,2023-10-23
EPI_ISL_18503613,EPI_ISL_18464933,5,South Korea,Fujian,2023-10-16,2023-10-23
EPI_ISL_18445388,EPI_ISL_18495056,2,Belgium,Shanghai,2023-10-09,2023-10-23
EPI_ISL_18139825,EPI_ISL_18485322,7,South Korea,Hubei,2023-07-27,2023-10-23
EPI_ISL_18236638,EPI_ISL_18495789,3,South Korea,Gansu,2023-08-12,2023-10-23
EPI_ISL_18492780,EPI_ISL_18485269,7,Canada,Hubei,2023-10-24,2023-10-23
EPI_ISL_18302863,EPI_ISL_18505563,4,United Kingdom,Sichuan,2023-09-07,2023-10-23
EPI_ISL_18312761,EPI_ISL_18488029,2,South Korea,Yunnan,2023-08-31,2023-10-24
EPI_ISL_18355016,EPI_ISL_18475317,2,Singapore,Sichuan,2023-09-26,2023-10-24
EPI_ISL_18278758,EPI_ISL_18464978,5,USA,Gansu,2023-08-29,2023-10-24
EPI_ISL_18328691,EPI_ISL_18464968,3,USA,Gansu,2023-09-06,2023-10-24
EPI_ISL_18239506,EPI_ISL_18464972,2,South Korea,Gansu,2023-08-18,2023-10-24
EPI_ISL_18466253,EPI_ISL_18488157,4,Hong Kong,Yunnan,2023-10-03,2023-10-24
EPI_ISL_18500110,EPI_ISL_18464967,3,Malaysia,Gansu,2023-10-11,2023-10-24
EPI_ISL_18411421,EPI_ISL_18508540,5,Australia,Hubei,2023-09-28,2023-10-24
EPI_ISL_18047603,EPI_ISL_18508552,9,South Korea,Hubei,2023-07-09,2023-10-25
EPI_ISL_18503454,EPI_ISL_18508551,5,Australia,Hubei,2023-10-30,2023-10-25
EPI_ISL_18473448,EPI_ISL_18508555,0,Singapore,Hubei,2023-10-27,2023-10-25
EPI_ISL_18459307,EPI_ISL_18505580,1,New Zealand,Sichuan,2023-10-02,2023-10-25
EPI_ISL_18331069,EPI_ISL_18464956,2,Japan,Fujian,2023-09-12,2023-10-25
EPI_ISL_18047603,EPI_ISL_18488074,5,South Korea,Yunnan,2023-07-09,2023-10-26
EPI_ISL_18452669,EPI_ISL_18494983,4,Canada,Sichuan,2023-10-10,2023-10-26
EPI_ISL_18139764,EPI_ISL_18505561,6,South Korea,Sichuan,2023-07-24,2023-10-26
EPI_ISL_18294182,EPI_ISL_18464976,9,Japan,Gansu,2023-08-31,2023-10-26
EPI_ISL_18139764,EPI_ISL_18488011,5,South Korea,Sichuan,2023-07-24,2023-10-26
EPI_ISL_18147251,EPI_ISL_18488125,5,USA,Yunnan,2023-08-18,2023-10-26
EPI_ISL_18459307,EPI_ISL_18495511,3,New Zealand,Shanxi,2023-10-02,2023-10-27
EPI_ISL_18411045,EPI_ISL_18447508,5,South Korea,Fujian,2023-09-09,2023-10-27
EPI_ISL_18258254,EPI_ISL_18494061,5,France,Sichuan,2023-09-02,2023-10-27
EPI_ISL_18381966,EPI_ISL_18464980,2,South Korea,Gansu,2023-09-14,2023-10-27
EPI_ISL_18278758,EPI_ISL_18495526,2,USA,Shanxi,2023-08-29,2023-10-27
EPI_ISL_18139825,EPI_ISL_18495520,8,South Korea,Shanxi,2023-07-27,2023-10-27
EPI_ISL_18141161,EPI_ISL_18494997,2,Singapore,Sichuan,2023-08-21,2023-10-27
EPI_ISL_18405125,EPI_ISL_18495524,1,Germany,Shanxi,2023-09-28,2023-10-27
EPI_ISL_18359901,EPI_ISL_18488034,3,USA,Yunnan,2023-10-01,2023-10-27
EPI_ISL_18423502,EPI_ISL_18495517,5,USA,Shanxi,2023-10-06,2023-10-27
EPI_ISL_18492780,EPI_ISL_18495521,4,Canada,Shanxi,2023-10-24,2023-10-27
EPI_ISL_18473612,EPI_ISL_18488005,4,Singapore,Sichuan,2023-11-01,2023-10-28
EPI_ISL_18500119,EPI_ISL_18508529,4,Malaysia,Hubei,2023-10-23,2023-10-29
EPI_ISL_18331069,EPI_ISL_18505556,2,Japan,Sichuan,2023-09-12,2023-10-30
EPI_ISL_18378886,EPI_ISL_18508537,4,France,Hubei,2023-09-25,2023-10-30
EPI_ISL_18355016,EPI_ISL_18487998,2,Singapore,Sichuan,2023-09-26,2023-10-30
EPI_ISL_18459576,EPI_ISL_18505560,1,New Zealand,Sichuan,2023-10-05,2023-10-30
EPI_ISL_18492780,EPI_ISL_18494987,4,Canada,Sichuan,2023-10-24,2023-10-30
EPI_ISL_18047603,EPI_ISL_18508547,7,South Korea,Hubei,2023-07-09,2023-10-30
EPI_ISL_18411053,EPI_ISL_18488010,4,South Korea,Sichuan,2023-09-11,2023-10-31
EPI_ISL_18419664,EPI_ISL_18494998,3,Malaysia,Sichuan,2023-10-10,2023-10-31
EPI_ISL_18419664,EPI_ISL_18464941,2,Malaysia,Fujian,2023-10-10,2023-10-31
EPI_ISL_18139825,EPI_ISL_18495154,4,South Korea,Fujian,2023-07-27,2023-11-01
EPI_ISL_18460847,EPI_ISL_18508550,6,South Korea,Hubei,2023-10-04,2023-11-02
EPI_ISL_18421388,EPI_ISL_18495533,5,United Kingdom,Shanxi,2023-09-29,2023-11-03
EPI_ISL_18354453,EPI_ISL_18495534,4,Australia,Shanxi,2023-09-10,2023-11-03
EPI_ISL_18047603,EPI_ISL_18495528,6,South Korea,Shanxi,2023-07-09,2023-11-03
EPI_ISL_18139825,EPI_ISL_18505550,5,South Korea,Sichuan,2023-07-27,2023-11-04
EPI_ISL_18306940,EPI_ISL_18505579,2,Singapore,Sichuan,2023-09-14,2023-11-04
EPI_ISL_18278997,EPI_ISL_18505552,7,Singapore,Sichuan,2023-08-16,2023-11-04
